0.03 | 0.12 | 5 | 41 | 0.999666 | 8.00278
0.03 | 0.13 | 5 | 42 | 1 | 19.1028
0.03 | 0.14 | 5 | 43 | 1 | 117.503
0.03 | 0.15 | 5 | 44 | 1 | 75.8028
0.03 | 0.16 | 5 | 45 | 0.99997 | 10.4028
0.03 | 0.17 | 5 | 46 | 0.999999 | 14.3028
0.03 | 0.18 | 5 | 47 | 1 | 122.303
0.03 | 0.19 | 5 | 48 | 1 | 30.8027
0.03 | 0.2 | 5 | 49 | 0.99798 | 6.20278
0.03 | 0.21 | 5 | 50 | 1 | 19.1028
0.03 | 0.22 | 5 | 51 | 1 | 15.8028
0.04 | -0.26 | 6 | 3 | 0.93104 | 2.60278
0.04 | -0.23 | 6 | 6 | 0.978178 | 3.80278
0.04 | -0.22 | 6 | 7 | 0.93104 | 2.60278
0.04 | -0.21 | 6 | 8 | 1 | 17.9028
0.04 | -0.2 | 6 | 9 | 1 | 90.8029
0.04 | -0.19 | 6 | 10 | 1 | 33.8027
0.04 | -0.18 | 6 | 11 | 1 | 22.1028
0.04 | -0.17 | 6 | 12 | 1 | 20.9028
0.04 | -0.16 | 6 | 13 | 1 | 62.6027
0.04 | -0.15 | 6 | 14 | 1 | 77.3028
0.04 | -0.14 | 6 | 15 | 0.999993 | 11.9028
0.04 | -0.13 | 6 | 16 | 1 | 18.2028
0.04 | -0.12 | 6 | 17 | 1 | 25.1028
0.04 | 0.09 | 6 | 38 | 0.991011 | 4.70278
0.04 | 0.1 | 6 | 39 | 0.998891 | 6.80278
0.04 | 0.11 | 6 | 40 | 0.947983 | 2.90278
0.04 | 0.12 | 6 | 41 | 0.999925 | 9.50278
0.04 | 0.13 | 6 | 42 | 0.999999 | 14.0028
0.04 | 0.14 | 6 | 43 | 1 | 125.303
0.04 | 0.15 | 6 | 44 | 1 | 64.4027
0.04 | 0.16 | 6 | 45 | 1 | 15.2028
0.04 | 0.17 | 6 | 46 | 0.999996 | 12.5028
0.04 | 0.18 | 6 | 47 | 1 | 98.903
0.04 | 0.19 | 6 | 48 | 1 | 47.0027
0.04 | 0.2 | 6 | 49 | 0.999999 | 14.3028
0.04 | 0.21 | 6 | 50 | 1 | 18.2028
0.04 | 0.22 | 6 | 51 | 1 | 14.9028
0.05 | -0.26 | 7 | 3 | 0.845897 | 1.70278
0.05 | -0.25 | 7 | 4 | 0.93104 | 2.60278
0.05 | -0.22 | 7 | 7 | 0.845897 | 1.70278
0.05 | -0.21 | 7 | 8 | 1 | 24.2028
0.05 | -0.2 | 7 | 9 | 1 | 75.8028
0.05 | -0.19 | 7 | 10 | 1 | 29.9027
0.05 | -0.18 | 7 | 11 | 1 | 23.6028
0.05 | -0.17 | 7 | 12 | 1 | 24.2028
0.05 | -0.16 | 7 | 13 | 1 | 78.8028
0.05 | -0.15 | 7 | 14 | 1 | 64.4027
0.05 | -0.14 | 7 | 15 | 1 | 15.2028
0.05 | -0.13 | 7 | 16 | 1 | 23.0028
0.05 | -0.12 | 7 | 17 | 1 | 22.7028
0.05 | 0.09 | 7 | 38 | 0.999549 | 7.70278
0.05 | 0.1 | 7 | 39 | 0.999666 | 8.00278
0.05 | 0.11 | 7 | 40 | 0.987905 | 4.40278
0.05 | 0.12 | 7 | 41 | 0.987905 | 4.40278
0.05 | 0.13 | 7 | 42 | 0.999925 | 9.50278
0.05 | 0.14 | 7 | 43 | 1 | 131.003
0.05 | 0.15 | 7 | 44 | 1 | 65.0027
0.05 | 0.16 | 7 | 45 | 0.999995 | 12.2028
0.05 | 0.17 | 7 | 46 | 0.999999 | 13.7028
0.05 | 0.18 | 7 | 47 | 1 | 101.603
0.05 | 0.19 | 7 | 48 | 1 | 30.8027
0.05 | 0.2 | 7 | 49 | 1 | 17.9028
0.05 | 0.21 | 7 | 50 | 1 | 20.9028
0.05 | 0.22 | 7 | 51 | 0.999995 | 12.2028
0.05 | 0.23 | 7 | 52 | 0.802624 | 1.40278
0.06 | -0.26 | 8 | 3 | 0.93104 | 2.60278
0.06 | -0.24 | 8 | 5 | 0.93104 | 2.60278
0.06 | -0.22 | 8 | 7 | 0.960939 | 3.20278
0.06 | -0.21 | 8 | 8 | 1 | 29.9027
